31,-3.1897727162507614,55.94336821914899210,-3.190032523871897,55.94321821914899,shows.fries.lamp
32,-3.190032523871897,55.94321821914899190,-3.190327966197801,55.943166124695686,null
33,-3.190327966197801,55.943166124695686190,-3.1906234085237046,55.943114030242384,relate.chill.vest
34,-3.1906234085237046,55.943114030242384190,-3.1909188508496085,55.94306193578908,null
35,-3.1909188508496085,55.94306193578908180,-3.1912188508496087,55.94306193578908,else.urban.museum
36,-3.1912188508496087,55.9430619357890880,-3.1911667563963086,55.94335737811499,meal.feed.large
37,-3.1911667563963086,55.9433573781149980,-3.1911146619430086,55.943652820440896,null
38,-3.1911146619430086,55.94365282044089690,-3.1911146619430086,55.9439528204409,spicy.bunch.shady
39,-3.1911146619430086,55.943952820440990,-3.1911146619430086,55.9442528204409,hills.giant.crate
40,-3.1911146619430086,55.9442528204409340,-3.190832754156773,55.9441502143979,null
41,-3.190832754156773,55.9441502143979340,-3.190550846370537,55.9440476083549,pump.wheels.hulk
42,-3.190550846370537,55.9440476083549110,-3.190653452413535,55.94432951614114,null
43,-3.190653452413535,55.94432951614114120,-3.190803452413535,55.94458932376227,null
44,-3.190803452413535,55.94458932376227110,-3.1909060584565325,55.94487123154851,null
45,-3.1909060584565325,55.94487123154851120,-3.1910560584565326,55.945131039169645,null
46,-3.1910560584565326,55.945131039169645110,-3.1911586644995302,55.945412946955884,null
47,-3.1911586644995302,55.945412946955884120,-3.1913086644995303,55.94567275457702,skins.engage.best
48,-3.1913086644995303,55.94567275457702150,-3.191568472120666,55.945822754577016,null
49,-3.191568472120666,55.945822754577016150,-3.1918282797418014,55.945972754577014,stone.undulation.poems
50,-3.1918282797418014,55.945972754577014250,-3.191930885784799,55.945690846790775,null
51,-3.191930885784799,55.945690846790775240,-3.192080885784799,55.94543103916964,null
52,-3.192080885784799,55.94543103916964250,-3.1921834918277967,55.9451491313834,useful.hike.trades
53,-3.1921834918277967,55.945149131383420,-3.191901584041561,55.9452517374264,null
54,-3.191901584041561,55.945251737426420,-3.1916196762553253,55.945354343469404,null
55,-3.1916196762553253,55.94535434346940420,-3.1913377684690896,55.945456949512405,null
56,-3.1913377684690896,55.94545694951240520,-3.191055860682854,55.945559555555405,null
57,-3.191055860682854,55.94555955555540520,-3.190773952896618,55.945662161598406,null
58,-3.190773952896618,55.94566216159840620,-3.1904920451103824,55.94576476764141,null
59,-3.1904920451103824,55.9457647676414130,-3.190232237489247,55.945914767641405,null
60,-3.190232237489247,55.94591476764140520,-3.189950329703011,55.946017373684406,love.behind.orchestra
61,-3.189950329703011,55.946017373684406350,-3.1896548873771073,55.9459652792311,null
62,-3.1896548873771073,55.9459652792311350,-3.1893594450512035,55.9459131847778,null
63,-3.1893594450512035,55.9459131847778350,-3.1890640027252997,55.9458610903245,null
64,-3.1890640027252997,55.9458610903245350,-3.188768560399396,55.9458089958712,null
65,-3.188768560399396,55.9458089958712350,-3.188473118073492,55.945756901417894,bend.tubes.chops
66,-3.188473118073492,55.94575690141789410,-3.188177675747588,55.9458089958712,null
67,-3.188177675747588,55.945808995871210,-3.1878822334216843,55.9458610903245,null
68,-3.1878822334216843,55.945861090324510,-3.1875867910957805,55.9459131847778,slips.mass.baking
69,-3.1875867910957805,55.9459131847778320,-3.1873569777628448,55.945720348494895,diner.leaves.mutual
70,-3.1873569777628448,55.94572034849489510,-3.187061535436941,55.9457724429482,null
71,-3.187061535436941,55.945772442948210,-3.186766093111037,55.9458245374015,null
72,-3.186766093111037,55.945824537401510,-3.1864706507851333,55.9458766318548,null
73,-3.1864706507851333,55.945876631854810,-3.1861752084592294,55.945928726308104,null
74,-3.1861752084592294,55.94592872630810420,-3.1858933006729937,55.946031332351104,renew.slows.basket
75,-3.1858933006729937,55.946031332351104350,-3.18559785834709,55.9459792378978,null
76,-3.18559785834709,55.9459792378978350,-3.185302416021186,55.9459271434445,null
77,-3.185302416021186,55.9459271434445350,-3.185006973695282,55.9458750489912,rider.aura.bulb
78,-3.185006973695282,55.9458750489912310,-3.1848141374123764,55.94564523565826,null
79,-3.1848141374123764,55.94564523565826310,-3.1846213011294706,55.945415422325325,settle.title.united
80,-3.1846213011294706,55.945415422325325260,-3.1846733955827706,55.94511997999942,null
81,-3.1846733955827706,55.94511997999942260,-3.1847254900360706,55.94482453767351,null
82,-3.1847254900360706,55.94482453767351260,-3.1847775844893706,55.944529095347605,null
83,-3.1847775844893706,55.944529095347605260,-3.1848296789426707,55.9442336530217,null
84,-3.1848296789426707,55.9442336530217260,-3.1848817733959707,55.94393821069579,null
85,-3.1848817733959707,55.94393821069579260,-3.1849338678492707,55.943642768369884,null
86,-3.1849338678492707,55.943642768369884270,-3.1849338678492707,55.94334276836988,sentences.sings.modern
87,-3.1849338678492707,55.94334276836988300,-3.1847838678492706,55.94308296074875,courier.assume.bill
88,-3.1847838678492706,55.94308296074875160,-3.1850657756355063,55.94318556679175,null
89,-3.1850657756355063,55.94318556679175160,-3.185347683421742,55.94328817283475,null
90,-3.185347683421742,55.94328817283475160,-3.1856295912079777,55.94339077887775,null
91,-3.1856295912079777,55.94339077887775160,-3.1859114989942134,55.94349338492075,null
92,-3.1859114989942134,55.94349338492075150,-3.186171306615349,55.94364338492075,null
93,-3.186171306615349,55.94364338492075160,-3.1864532144015847,55.94374599096375,null
94,-3.1864532144015847,55.94374599096375150,-3.18671302202272,55.943895990963746,null
95,-3.18671302202272,55.943895990963746160,-3.186994929808956,55.94399859700675,null
96,-3.186994929808956,55.94399859700675150,-3.1872547374300915,55.944148597006745,null
97,-3.1872547374300915,55.944148597006745160,-3.187536645216327,55.944251203049745,null
